,Unnamed: 0.1,subject,object,new_relation
4478861,1039,disease,rare,disease_gene
4486892,442,viral infection,asthma,disease_disease
4486894,444,rhinovirus,detected,disease_treat_procedure
4487496,1046,step,set,gene_gene
4487510,1060,inclusion,expression,gene_treat_procedure
4490515,2076,structural modification,protein structure,treat_procedure_gene
4490807,218,peptide,serum,gene_gene
4491066,477,change,treatment,treat_procedure_treat_procedure
4491132,543,finding,pleural,symptom_disease
4492313,410,aim,treatment,gene_treat_procedure
4495610,214,pneumonia,infection,disease_disease
4496643,1247,immunodeficiency,neutropenia,disease_disease
4496644,1248,immunodeficiency,neutropenia,disease_disease
4496648,1252,immunodeficiency,neutropenia,disease_disease
4496657,1261,immunodeficiency,neutropenia,disease_disease
4496660,1264,immunodeficiency,lymphopenia,disease_disease
4496661,1265,immunodeficiency,lymphopenia,disease_disease
4496662,1266,immunodeficiency,neutropenia,disease_disease
4496665,1269,immunodeficiency,lymphopenia,disease_disease
4496670,1274,immunodeficiency,lymphopenia,disease_disease
4496673,1277,immunodeficiency,lymphopenia,disease_disease
4497946,1232,escape mutant,infection,disease_disease
4497958,1244,escape mutant,infection,disease_disease
4500034,1839,stimulation,dyspnea,treat_procedure_symptom
4501963,428,n,n,treat_procedure_treat_procedure
4502625,462,disease,enterocytes,disease_gene
4502649,486,probe,virus,gene_disease
4505325,1755,transferrin,ice,gene_gene
4505970,222,infection,serum,disease_gene
4505985,237,infection,serum,disease_gene
4508101,650,exhaustion,disease progression,symptom_disease
4508764,1313,reduction,recruitment,treat_procedure_disease
4508843,1392,reduction,recruitment,treat_procedure_disease
4509380,183,men,sex,gene_gene
4509382,185,men,men,gene_gene
4509738,541,she,drug,gene_drug
4509754,557,she,cardiac arrest,gene_disease
4509756,559,she,cardiac arrest,gene_disease
4509760,563,she,arrest,gene_disease
4509768,571,she,arrest,gene_disease
4511059,1862,cholera,dehydration,disease_disease
4511062,1865,cholera,dehydration,disease_disease
4513197,1423,leishmaniosis,specie,disease_species
4513201,1427,leishmaniosis,specie,disease_species
4513317,11,infection,feline immunodeficiency virus,disease_disease
4515243,11,bacterial pneumonia,disease,disease_disease
4515259,27,pneumonia,disease,disease_disease
4515304,72,coronavirus,disease,disease_disease
4515383,151,bacterial pneumonia,disease,disease_disease
4515399,167,pneumonia,disease,disease_disease
4515869,637,illness,fever,symptom_symptom
4516057,825,fever,headache,symptom_symptom
4516059,827,pneumonia,respiratory failure,disease_disease
4516060,828,fever,cough,symptom_symptom
4516064,832,fever,fatigue,symptom_symptom
4516066,834,fever,cough,symptom_symptom
4516075,843,fever,fatigue,symptom_symptom
4516077,845,fever,fatigue,symptom_symptom
4516080,848,fever,headache,symptom_symptom
4516081,849,fever,headache,symptom_symptom
4516089,857,fever,fatigue,symptom_symptom
4516099,867,fever,cough,symptom_symptom
4516106,874,fever,headache,symptom_symptom
4516113,881,fever,cough,symptom_symptom
4516144,912,virus,therapy,disease_treat_procedure
4518422,1329,all,inclusion,gene_gene
4518772,1679,pilot,task,gene_gene
4518775,1682,pilot,task,gene_gene
4519826,818,change,change,treat_procedure_treat_procedure
4523205,1466,treatment,endothelial dysfunction,treat_procedure_disease
4523215,1476,treatment,dysfunction,treat_procedure_disease
4525334,1561,fever,coughing,symptom_symptom
4525393,1620,he,detected,disease_treat_procedure
4525436,1663,presence,disease,treat_procedure_disease
4527367,239,adoptive transfer,virus,treat_procedure_disease
4527620,492,adoptive transfer,reduction,treat_procedure_treat_procedure
4529840,572,infection,detected,disease_treat_procedure
4530654,78,syndrome,coronavirus,disease_disease
4530810,234,syndrome,disease,disease_disease
4530850,274,infection,diarrhea,disease_symptom
4532253,868,core,outer envelope,gene_gene
4532257,872,core,envelope,gene_gene
4532903,1518,infection,rare,disease_gene
4532929,1544,detection,serum,treat_procedure_gene
4533646,620,end,aid,gene_disease
4536274,1835,presence,lung,treat_procedure_disease
4540403,705,virus,detected,disease_treat_procedure
4541397,1699,positioning,adult respiratory distress syndrome,treat_procedure_disease
4541520,1822,positioning,respiratory distress syndrome,treat_procedure_disease
4542838,3140,coronaviruses,detected,disease_treat_procedure
4543389,374,administration,infection,treat_procedure_disease
4543393,378,oral administration,infection,treat_procedure_disease
4543976,961,administration,infection,treat_procedure_disease
4543983,968,oral administration,infection,treat_procedure_disease
4544318,1303,alveolitis,blind,disease_disease
4545514,746,cough,fatigue,symptom_symptom
4545515,747,cough,illness,symptom_symptom
4545517,749,she,illness,gene_symptom
4545519,751,cough,illness,symptom_symptom
4545520,752,dry cough,fatigue,symptom_symptom
4545521,753,dry cough,fatigue,symptom_symptom
4545522,754,she,dry cough,gene_symptom
4545523,755,she,illness,gene_symptom
4545524,756,dry cough,illness,symptom_symptom
4545525,757,dry cough,illness,symptom_symptom
4545526,758,she,cough,gene_symptom
4545527,759,cough,fatigue,symptom_symptom
4545782,1014,she,condition,gene_disease
4546069,1301,prevention,treatment,treat_procedure_treat_procedure
4546071,1303,prevention,treatment,treat_procedure_treat_procedure
4548585,3,tap,elevation,gene_treat_procedure
4548619,37,he,paresthesia,disease_disease
4548639,57,he,paresthesia,disease_disease
4548680,98,he,pain,disease_symptom
4549322,740,persistent infection,human papillomavirus,disease_disease
4551507,397,inoculation,immunization,treat_procedure_treat_procedure
4555568,2040,cat,disease,gene_disease
4555575,2047,cat,disease,gene_disease
4559146,735,expression,infection,treat_procedure_disease
4559147,736,expression,viral infection,treat_procedure_disease
4559149,738,expression,infection,treat_procedure_disease
4559150,739,expression,viral infection,treat_procedure_disease
4559153,742,expression,viral infection,treat_procedure_disease
4559154,743,expression,infection,treat_procedure_disease
4559156,745,expression,viral infection,treat_procedure_disease
4559157,746,expression,infection,treat_procedure_disease
4559953,1542,syndrome,disease,disease_disease
4560209,1798,infection,damage,disease_gene
4560214,1803,viral infection,damage,disease_gene
4562689,2077,immunotherapy,release,treat_procedure_treat_procedure
4566074,1144,disease,diarrhea,disease_symptom
4566089,1159,disease,watery diarrhea,disease_symptom
4566713,1783,cavity,infection,disease_disease
4566714,1784,cavity,infection,disease_disease
4566730,1800,cavity,infection,disease_disease
4566731,1801,cavity,infection,disease_disease
4570170,328,air,constriction,gene_gene
4572553,841,anthrax,biological agent,disease_treat_procedure
4573061,1349,disease,encephalomyelitis,disease_disease
4573067,1355,disease,encephalomyelitis,disease_disease
4575195,1575,coronavirus,syndrome,disease_disease
4579415,845,respiratory failure,mechanical ventilation,disease_treat_procedure
4579856,1286,impact,minor,gene_gene
4580425,279,coronavirus,severe acute respiratory syndrome coronavirus,disease_disease
4580969,823,protein,cytoplasm,gene_gene
4580970,824,protein,cytoplasm,gene_gene
4581236,1090,all,isolation,gene_treat_procedure
4581239,1093,all,isolation,gene_treat_procedure
4582256,688,endogenous retrovirus,ed,disease_disease
4582262,694,endogenous retrovirus,ed,disease_disease
4582287,719,endogenous retrovirus,ed,disease_disease
4582317,749,retrovirus,ed,disease_disease
4582331,763,retrovirus,ed,disease_disease
4582414,846,retrovirus,ed,disease_disease
4583481,1913,coronavirus,capsule,disease_gene
4583664,179,coronavirus,infectious,disease_disease
4584490,1005,creation,demand,treat_procedure_treat_procedure
4584574,1089,impact,stroke,gene_disease
4585488,783,virus,relapse,disease_disease
4587793,1408,crop,specie,gene_species
4588858,930,virus,mononucleosis,disease_disease
4588873,945,virus,infectious mononucleosis,disease_disease
4589137,170,prevention,vaccination,treat_procedure_treat_procedure
4589148,181,infection,illness,disease_symptom
4589153,186,acute infection,illness,disease_symptom
4589790,823,gene,chromosome 21,gene_gene
4590224,1257,virus,larynx,disease_disease
4590424,1457,u,disease,disease_disease
4590522,1555,u,disease,disease_disease
4591470,719,prevention,treatment,treat_procedure_treat_procedure
4592082,1331,type,impact,gene_gene
4592289,1538,adjustment,specie,treat_procedure_species
4599633,570,isoforms,radixin,gene_gene
4600474,1411,reduction,coil,treat_procedure_gene
4601116,216,ezrin,merlin,gene_gene
4601119,219,ezrin,merlin,gene_gene
4601370,470,change,release,treat_procedure_treat_procedure
4601824,924,angiomotin,merlin,gene_gene
4602803,1903,coil,membrane,gene_gene
4603518,532,radixin,set,gene_gene
4604151,1165,sin,sin,gene_gene
4605868,1022,body,palm,gene_gene
4605896,1050,catheterization,administration,treat_procedure_treat_procedure
4605897,1051,catheterization,administration,treat_procedure_treat_procedure
4605899,1053,catheterization,administration,treat_procedure_treat_procedure
4606224,1378,aim,companion,gene_species
4610404,175,change,impact,treat_procedure_gene
4613084,759,destruction,proteasome,treat_procedure_gene
4613579,78,antibody,presence,gene_treat_procedure
4614877,1376,syndrome,infectious,disease_disease
4617706,678,cough,symptom,symptom_symptom
4618519,1491,positioning,pressure breathing,treat_procedure_treat_procedure
4620761,733,16,self monitoring,gene_treat_procedure
4620782,754,16,self monitoring,gene_treat_procedure
4622371,144,haemochromatosis,symptom,disease_symptom
4622822,595,treatment,administration,treat_procedure_treat_procedure
4622916,689,disease,disease,disease_disease
4622939,712,disease,chronic disease,disease_disease
4623027,800,infection,diarrhoea,disease_symptom
4623196,969,circovirus,pigeon circovirus,disease_disease
4623246,1019,nasal discharge,anorexia,symptom_disease
4623247,1020,discharge,dyspnoea,symptom_symptom
4623248,1021,nasal discharge,dyspnoea,symptom_symptom
4623251,1024,nasal discharge,anorexia,symptom_disease
4623258,1031,discharge,anorexia,symptom_disease
4623260,1033,discharge,dyspnoea,symptom_symptom
4623263,1036,nasal discharge,anorexia,symptom_disease
4623268,1041,nasal discharge,anorexia,symptom_disease
4623276,1049,discharge,anorexia,symptom_disease
4623282,1055,nasal discharge,dyspnoea,symptom_symptom
4623283,1056,nasal discharge,dyspnoea,symptom_symptom
4623285,1058,discharge,anorexia,symptom_disease
4623291,1064,discharge,dyspnoea,symptom_symptom
4623304,1077,discharge,anorexia,symptom_disease
4623305,1078,discharge,dyspnoea,symptom_symptom
4623308,1081,nasal discharge,dyspnoea,symptom_symptom
4624185,302,pneumonia,pneumonia,disease_disease
4624189,306,pneumonia,lobar pneumonia,disease_disease
4626830,1401,myalgia,fever,symptom_symptom
4627186,266,anesthesia,anesthesia,symptom_symptom
4627191,271,regional anesthesia,anesthesia,treat_procedure_symptom
4629742,2822,gp340,infection,gene_disease
4629746,2826,gp340,viral infection,gene_disease
4629993,244,histatin 5,histatin 3,gene_gene
4630002,253,histatin 5,histatin 3,gene_gene
4636867,856,infection,specie,disease_species
4638917,1601,consolidation,rare,disease_gene
4639245,294,drug,cardiomyopathy,drug_disease
4639249,298,drug,dilated cardiomyopathy,drug_disease
4639251,300,drug,dilated cardiomyopathy,drug_disease
4639255,304,drug,dilated cardiomyopathy,drug_disease
4639256,305,drug,cardiomyopathy,drug_disease
4639273,322,drug,dilated cardiomyopathy,drug_disease
4639281,330,drug,cardiomyopathy,drug_disease
4639282,331,drug,dilated cardiomyopathy,drug_disease
4639293,342,drug,cardiomyopathy,drug_disease
4639294,343,drug,cardiomyopathy,drug_disease
4639295,344,drug,cardiomyopathy,drug_disease
4639299,348,drug,dilated cardiomyopathy,drug_disease
4639330,379,drug,dilated cardiomyopathy,drug_disease
4639337,386,drug,dilated cardiomyopathy,drug_disease
4639338,387,drug,dilated cardiomyopathy,drug_disease
4639348,397,drug,cardiomyopathy,drug_disease
4639353,402,drug,cardiomyopathy,drug_disease
4639356,405,drug,dilated cardiomyopathy,drug_disease
4639360,409,drug,cardiomyopathy,drug_disease
4639362,411,drug,cardiomyopathy,drug_disease
4639620,6,mobilization,liver,treat_procedure_disease
4640731,1117,surgery,acute pancreatitis,treat_procedure_disease
4640736,1122,surgery,pancreatitis,treat_procedure_disease
4641230,1616,replacement,rest,treat_procedure_gene
4641237,1623,replacement,rest,treat_procedure_gene
4641621,250,she,oxygen therapy,gene_treat_procedure
4642134,763,disease,fever,disease_symptom
4642138,767,disease,cough,disease_symptom
4642644,1273,disease,chemotherapy,disease_treat_procedure
4643300,337,condition,finding,disease_symptom
4643424,461,rest,apps,gene_gene
4643732,769,goat,goat,gene_gene
4646127,1408,virus,helper virus,disease_disease
4646137,1418,virus,helper virus,disease_disease
4647336,698,virus,syndrome,disease_disease
4648435,708,hepatocytes,liver infection,gene_disease
4648675,948,presence,erythrocyte,treat_procedure_gene
4648743,1016,malaria,malaria,disease_disease
4649310,1583,malaria,coma,disease_disease
4649362,1635,thrombocytopenia,severe malaria,disease_disease
4649365,1638,thrombocytopenia,malaria,disease_disease
4649376,1649,thrombocytopenia,coagulation,disease_treat_procedure
4649854,310,malaria,treatment,disease_treat_procedure
4649857,313,malaria,treatment,disease_treat_procedure
4649865,321,malaria,treatment,disease_treat_procedure
4649867,323,malaria,treatment,disease_treat_procedure
4649871,327,malaria,treatment,disease_treat_procedure
4649872,328,malaria,treatment,disease_treat_procedure
4649875,331,malaria,treatment,disease_treat_procedure
4649877,333,malaria,treatment,disease_treat_procedure
4649882,338,u,treatment,disease_treat_procedure
4649885,341,u,treatment,disease_treat_procedure
4650051,507,damage,fatigue,gene_symptom
4650789,1245,infection,diarrhea,disease_symptom
4654627,834,she,disease,gene_disease
4654653,860,she,disease,gene_disease
4654923,1130,shipping fever,bovine coronavirus,disease_disease
4654926,1133,shipping fever,coronavirus,disease_disease
4659456,1684,respiratory infection,coronavirus,disease_disease
4659457,1685,infection,coronavirus,disease_disease
4659900,165,measles virus,paramyxovirus,disease_disease
4662031,146,fever,leukopenia,symptom_disease
4663237,387,immunization,surgery,treat_procedure_treat_procedure
4663245,395,surgery,surgery,treat_procedure_treat_procedure
4664382,1532,no,all,gene_gene
4667434,1127,aim,disease,gene_disease
4667443,1136,aim,disease,gene_disease
4667460,1153,aim,disease,gene_disease
4667462,1155,aim,disease,gene_disease
4667464,1157,aim,disease,gene_disease
4667721,1414,supplementation,diet,treat_procedure_treat_procedure
4667855,1548,induction,impact,treat_procedure_gene
4670488,336,gene,exome,gene_gene
4671071,919,capillary,flushed,disease_symptom
4671247,14,infection,severe acute respiratory syndrome,disease_disease
4672867,641,expression,detection,treat_procedure_treat_procedure
4675182,1864,virus,infection,disease_disease
4676773,1288,host cell surface,ii,gene_gene
4677902,2417,impact,impact,gene_gene
4677966,2481,impact,disease,gene_disease
4679489,1105,combination therapy,therapy,treat_procedure_treat_procedure
4679490,1106,combination therapy,therapy,treat_procedure_treat_procedure
4680339,220,induction,presence,treat_procedure_treat_procedure
4682411,566,dengue fever,virus,disease_disease
4682414,569,fever,virus,symptom_disease
4683659,1814,virus,viremia,disease_disease
4683673,1828,virus,viremia,disease_disease
4683674,1829,virus,liver,disease_disease
4684028,2183,polyarthralgia,disease,disease_disease
4684050,2205,arthralgia,dengue fever,symptom_disease
4684110,2265,conjunctivitis,retinitis,disease_disease
4684111,2266,conjunctivitis,iritis,disease_disease
4684114,2269,conjunctivitis,chondritis,disease_disease
4684118,2273,conjunctivitis,chondritis,disease_disease
4684120,2275,conjunctivitis,retinitis,disease_disease
4684121,2276,conjunctivitis,retinitis,disease_disease
4684123,2278,conjunctivitis,chondritis,disease_disease
4684125,2280,conjunctivitis,iritis,disease_disease
4684127,2282,conjunctivitis,iritis,disease_disease
4684128,2283,conjunctivitis,chondritis,disease_disease
4684129,2284,conjunctivitis,retinitis,disease_disease
4684130,2285,conjunctivitis,iritis,disease_disease
4684153,2308,arthralgia,arthritis,symptom_disease
4684170,2325,arthralgia,rheumatoid arthritis,symptom_disease
4684517,156,virus,detected,disease_treat_procedure
4685867,1506,diabetes,hypertension,disease_disease
4691828,950,u,virus,disease_disease
4696194,354,infection,headache,disease_symptom
4696539,699,treatment,mechanical ventilation,treat_procedure_treat_procedure
4696680,840,hepatitis,clinical syndrome,disease_disease
4696687,847,clinical syndrome,hepatocyte necrosis,disease_disease
4696697,857,viral hepatitis,clinical syndrome,disease_disease
4696702,862,viral hepatitis,syndrome,disease_disease
4696704,864,syndrome,hepatocyte necrosis,disease_disease
4696705,865,hepatitis,syndrome,disease_disease
4697069,1229,expression,detected,treat_procedure_treat_procedure
4697145,1305,expression,expression,treat_procedure_treat_procedure
4697392,81,expression,hepatocytes,treat_procedure_gene
4697447,136,induction,induction,treat_procedure_treat_procedure
4698336,1025,autophagosome,lysosome,gene_gene
4700697,647,presence,influenza,treat_procedure_disease
4701001,951,rhinorrhoea,common cold,symptom_disease
4701003,953,rhinorrhoea,cold,symptom_disease
4701128,1078,virus,cell,disease_gene
4705883,767,antibody,detection,gene_treat_procedure
4705993,877,protein,presence,gene_treat_procedure
4706275,1159,protein,envelope,gene_gene
4706531,1415,infection,infection,disease_disease
4706736,20,rhinovirus,wheeze,disease_symptom
4706750,34,rhinovirus,wheeze,disease_symptom
4706762,46,rhinovirus,wheeze,disease_symptom
4707708,992,infection,presence,disease_treat_procedure
4708717,2001,virus,cell,disease_gene
4708719,2003,virus,membrane,disease_gene
4709461,559,treatment,dpi,treat_procedure_gene
4709496,594,treatment,dpi,treat_procedure_gene
4710515,141,she,fever,gene_symptom
4710538,164,she,hemorrhagic rash,gene_disease
4710540,166,she,rash,gene_symptom
4710543,169,she,rash,gene_symptom
4710546,172,she,macular rash,gene_symptom
4710549,175,she,macular rash,gene_symptom
4710552,178,she,hemorrhagic rash,gene_disease
4711527,1153,presence,reduction,treat_procedure_treat_procedure
4711769,1395,infection,spinal cord,disease_disease
4712604,41,virus,cell,disease_gene
4713802,9,kobuvirus,detected,disease_treat_procedure
4713805,12,bovine kobuvirus,detected,disease_treat_procedure
4713832,39,infection,bovine kobuvirus,disease_disease
4713839,46,infection,kobuvirus,disease_disease
4714251,458,expression,step,treat_procedure_gene
4714264,471,expression,step,treat_procedure_gene
4717501,1131,disease,bar,disease_gene
4717975,1605,inoculation,animal model,treat_procedure_species
4718976,391,syndrome,disease,disease_disease
4718990,405,syndrome,infectious disease,disease_disease
4718993,408,severe acute respiratory syndrome,infectious disease,disease_disease
4718995,410,severe acute respiratory syndrome,disease,disease_disease
4722178,1313,envelope,plasma membrane,gene_gene
4722185,1320,viral envelope,plasma membrane,gene_gene
4723674,71,syndrome,revision,disease_treat_procedure
4724472,869,me,me,disease_disease
4724516,913,me,me,disease_disease
4725170,1567,plague,infectious disease,disease_disease
4725175,1572,plague,disease,disease_disease
4726949,1192,contagious disease,virus,disease_disease
4726957,1200,disease,virus,disease_disease
4727135,131,tube,neonatal disease,gene_disease
4727138,134,tube,neonatal disease,gene_disease
4727153,149,tube,neonatal disease,gene_disease
4727161,157,tube,neonatal disease,gene_disease
4727166,162,tube,disease,gene_disease
4727184,180,tube,disease,gene_disease
4727187,183,tube,disease,gene_disease
4727191,187,tube,disease,gene_disease
4727385,381,anticoagulation,antiplatelet therapy,treat_procedure_treat_procedure
4727481,477,anticoagulation,anticoagulation,treat_procedure_treat_procedure
4737274,324,diarrhoea,dehydration,symptom_disease
4737277,327,acute diarrhoea,dehydration,disease_disease
4738373,1423,plaque,atherosclerosis,disease_disease
4740864,1431,expression,expression,treat_procedure_treat_procedure
4740889,1456,infection,viral pneumonia,disease_disease
4741020,1587,infection,pneumonia,disease_disease
4741022,1589,infection,pneumonia,disease_disease
4741049,1616,infection,viral pneumonia,disease_disease
4741194,1761,encephalopathy,sepsis,disease_disease
4741334,1901,pneumonia,infection,disease_disease
4741358,1925,nosocomial pneumonia,infection,disease_disease
4742158,689,renal replacement therapy,infection,treat_procedure_disease
4742177,708,replacement therapy,infection,treat_procedure_disease
4742239,770,therapy,sepsis,treat_procedure_disease
4743337,636,aim,impact,gene_gene
4743794,1093,application,acute respiratory distress syndrome,treat_procedure_disease
4743799,1098,application,respiratory distress syndrome,treat_procedure_disease
4743806,1105,application,respiratory distress syndrome,treat_procedure_disease
4743819,1118,application,acute respiratory distress syndrome,treat_procedure_disease
4746776,1432,prophylaxis,orthopedics,treat_procedure_treat_procedure
4749470,786,hyponatremia,ect,disease_disease
4751944,1441,severe acute respiratory syndrome,atypical pneumonia,disease_disease
4751949,1446,syndrome,atypical pneumonia,disease_disease
4751956,1453,syndrome,pneumonia,disease_disease
4751961,1458,severe acute respiratory syndrome,pneumonia,disease_disease
4763042,272,he,reduction,disease_treat_procedure
4767179,1280,expression,viral infection,treat_procedure_disease
4767182,1283,expression,viral infection,treat_procedure_disease
4767184,1285,expression,infection,treat_procedure_disease
4767191,1292,expression,infection,treat_procedure_disease
4768652,591,feline leukemia virus,synechia,disease_disease
4768692,631,flare,aqueous humor,symptom_disease
4768719,658,leukemia virus,synechia,disease_disease
4769198,1137,body,air,gene_gene
4769589,1528,coronaviruses,infection,disease_disease
4771249,5,presence,infection,treat_procedure_disease
4771957,713,disease,poliomyelitis virus,disease_disease
4772168,924,poliomyelitis,acute disease,disease_disease
4772202,958,gastroenteritis,illness,disease_symptom
4773233,407,virion,infection,gene_disease
4774597,761,u,discharge,disease_symptom
4776842,246,peptide,reactive,gene_treat_procedure
4779474,443,infectious disease,virus,disease_disease
4779477,446,disease,virus,disease_disease
4784862,2237,sepsis,disease,disease_disease
4784872,2247,respiratory failure,pneumonia,disease_disease
4784900,2275,respiratory failure,pneumonia,disease_disease
4784948,2323,respiratory failure,bacterial pneumonia,disease_disease
4784966,2341,respiratory failure,bacterial pneumonia,disease_disease
4788000,1159,gene,gene,gene_gene
4788966,330,influenza,fever,disease_symptom
4789375,739,change,demand,treat_procedure_treat_procedure
4789447,811,dissection,impact,treat_procedure_gene
4790608,341,pneumonia,detected,disease_treat_procedure
4791694,1427,extraction,bacterial infection,treat_procedure_disease
4791703,1436,extraction,infection,treat_procedure_disease
4791755,1488,cholesterol depletion,attachment,disease_treat_procedure
4791948,1681,cholesterol depletion,reduction,disease_treat_procedure
4792029,1762,treatment,flotillin 1,treat_procedure_gene
4792036,1769,flotillin 1,caveolin 1,gene_gene
4792369,2102,call,nursing care,gene_treat_procedure
4793357,556,step,endosomes,gene_gene
4794227,1426,coinfection,detected,disease_treat_procedure
4794529,1728,vaccinia virus,variola virus,disease_disease
4795834,1298,light,end,gene_gene
4797897,1960,varicella,prevention,disease_treat_procedure
4798170,193,liver disease,rare,disease_gene
4798725,748,liver failure,liver transplantation,disease_treat_procedure
4798735,758,impact,transplanted,gene_treat_procedure
4798753,776,liver failure,liver transplantation,disease_treat_procedure
4798771,794,liver failure,liver transplantation,disease_treat_procedure
4799129,1152,bacteremia,sepsis,disease_disease
4799153,1176,bacteremia,sepsis,disease_disease
4802847,535,viremia,bocavirus,disease_disease
4802848,536,viremia,human bocavirus,disease_disease
4807193,249,co-infection,canine coronavirus,disease_disease
4808977,2033,type,intervention,gene_treat_procedure
4809953,846,sepsis,urinary tract infection,disease_disease
4809955,848,sepsis,urinary tract infection,disease_disease
4810417,85,psychotherapy,pharmacotherapy,treat_procedure_treat_procedure
4810502,170,psychotherapy,pharmacotherapy,treat_procedure_treat_procedure
4810504,172,psychotherapy,pharmacotherapy,treat_procedure_treat_procedure
4810507,175,psychotherapy,pharmacotherapy,treat_procedure_treat_procedure
4810508,176,psychotherapy,pharmacotherapy,treat_procedure_treat_procedure
4810515,183,psychotherapy,pharmacotherapy,treat_procedure_treat_procedure
4811395,1063,prevention,therapy,treat_procedure_treat_procedure
4812273,787,sickle cell disease,chronic disease,disease_disease
4812282,796,disease,genetic,disease_treat_procedure
4812290,804,sickle cell disease,disease,disease_disease
4812296,810,sickle cell disease,genetic disease,disease_disease
4813062,468,aim,impact,gene_gene
4813994,1400,impact,prevention,gene_treat_procedure
4813995,1401,impact,treatment,gene_treat_procedure
4815094,964,combination therapy,aspergillosis,treat_procedure_disease
4815095,965,combination therapy,invasive aspergillosis,treat_procedure_disease
4820519,669,emergency procedure,emergency procedure,treat_procedure_treat_procedure
4824173,879,immune suppression,infection,disease_disease
4824739,1445,u,formula,disease_treat_procedure
4825611,322,intubation,intubation,treat_procedure_treat_procedure
4825624,335,intubation,intubation,treat_procedure_treat_procedure
4825690,401,intubation,intubation,treat_procedure_treat_procedure
4825716,427,intubation,intubation,treat_procedure_treat_procedure
4828983,1370,thrombin,platelet,gene_gene
4829152,1539,treatment,thrombotic thrombocytopenic purpura,treat_procedure_disease
4829167,1554,treatment,purpura,treat_procedure_disease
4829182,1569,treatment,thrombocytopenic purpura,treat_procedure_disease
4830015,524,extraction,step,treat_procedure_gene
4830459,968,liquid,gas,treat_procedure_gene
4830756,1265,ice,dry,gene_symptom
4830789,1298,ice,dry,gene_symptom
4832932,1885,aim,era,gene_disease
4832934,1887,aim,era,gene_disease
4837430,1257,envelope,lipid bilayer,gene_gene
4837433,1260,viral envelope,lipid bilayer,gene_gene
4838893,476,impact,cope,gene_gene
4840663,1046,coronaviruses,diarrhea,disease_symptom
4842394,1660,seizure,focal seizure,symptom_disease
4842400,1666,partial seizure,simple partial seizure,disease_disease
4842401,1667,seizure,simple partial seizure,symptom_disease
4842403,1669,partial seizure,seizure,disease_symptom
4842404,1670,seizure,seizure,symptom_symptom
4842406,1672,partial seizure,focal seizure,disease_disease
4842408,1674,seizure,partial seizure,symptom_disease
4842409,1675,partial seizure,seizure,disease_symptom
4842410,1676,seizure,seizure,symptom_symptom
4842414,1680,partial seizure,partial seizure,disease_disease
4842693,275,treatment,radiation,treat_procedure_treat_procedure
4843251,191,spine,spinal cord,gene_disease
4843279,219,spine,cord,gene_disease
4843286,226,spine,cord,gene_disease
4843306,246,spine,spinal cord,gene_disease
4843492,432,hyperesthesia,tetraparesis,symptom_symptom
4843511,451,hyperesthesia,tetraparesis,symptom_symptom
4843514,454,hyperesthesia,tetraparesis,symptom_symptom
4843515,455,hyperesthesia,tetraparesis,symptom_symptom
4843537,477,poliomyelitis,spine,disease_gene
4843547,487,immunosuppression,bacterial meningitis,disease_disease
4848731,90,infection,trachea,disease_disease
4848742,101,infection,trachea,disease_disease
4848768,127,infection,detected,disease_treat_procedure
4853250,191,cirrhosis,inflammatory bowel disease,disease_disease
4855488,941,virus,hepatitis,disease_disease
4855526,979,virus,hepatitis,disease_disease
4856738,343,p7 peptide,lipid bilayers,gene_gene
4857377,982,diarrhoea,vomiting,symptom_symptom
4857412,1017,diarrhoea,vomiting,symptom_symptom
4857440,1045,diarrhoea,vomiting,symptom_symptom
4857450,1055,diarrhoea,vomiting,symptom_symptom
4857474,1079,diarrhoea,vomiting,symptom_symptom
4859986,1810,lymphopenia,neutrophilia,disease_disease
4859996,1820,lymphopenia,neutrophilia,disease_disease
4859997,1821,lymphopenia,protein,disease_gene
4860001,1825,lymphopenia,protein,disease_gene
4860010,1834,lymphopenia,neutrophilia,disease_disease
4860011,1835,lymphopenia,protein,disease_gene
4865418,482,acute respiratory distress syndrome,airway management,disease_treat_procedure
4865424,488,respiratory distress syndrome,airway management,disease_treat_procedure
4865439,503,respiratory distress syndrome,airway management,disease_treat_procedure
4865446,510,acute respiratory distress syndrome,airway management,disease_treat_procedure
4865450,514,respiratory distress syndrome,airway management,disease_treat_procedure
4865455,519,acute respiratory distress syndrome,airway management,disease_treat_procedure
4867922,478,febrile,anorexia,symptom_disease
4867926,482,febrile,anorexia,symptom_disease
4868580,1136,treatment,disease,treat_procedure_disease
4868744,1300,treatment,disease,treat_procedure_disease
4869483,2039,antibody,virus,gene_disease
4869490,2046,antibody,virus,gene_disease
4874782,111,syndrome,encephalitis,disease_disease
4874796,125,clinical syndrome,encephalitis,disease_disease
4874835,164,encephalopathy,rare,disease_gene
4874922,251,infection,toxic shock syndrome,disease_disease
4874929,258,infection,influenza,disease_disease
4875003,332,influenza,fever,disease_symptom
4875009,338,influenza,fever,disease_symptom
4878022,1819,treatment,laser interstitial thermal therapy,treat_procedure_treat_procedure
4880199,1241,mechanical ventilation,status epilepticus,treat_procedure_disease
4880993,496,he,light,disease_gene
4882608,768,presence,immunopathology,treat_procedure_disease
4883509,1669,disease,cell,disease_gene
4884600,720,infection,croup,disease_disease
4884602,722,infection,croup,disease_disease
4893525,1622,virus,flu,disease_disease
4893529,1626,virus,flu,disease_disease
